2.95 7.15 -7.55 10.64 -5.64 68.47 94.41 75.85 -1.66 25.58 2.59 0.31 -10.36 46.90 29.53 55.52 106.53 
2.12 7.42 -6.91 10.62 -5.69 68.43 95.21 75.21 -0.88 25.64 2.50 1.58 -10.63 47.47 30.69 56.00 106.86 
1.89 7.49 -6.72 10.49 -5.70 68.37 97.24 74.26 1.17 25.73 2.76 3.04 -11.33 47.96 30.80 56.32 106.34 
1.97 7.56 -6.73 9.71 -5.19 68.45 100.63 73.58 4.01 25.18 3.22 3.06 -11.48 49.03 31.31 57.02 107.45 
2.02 7.59 -6.80 9.43 -4.97 68.67 103.01 72.79 6.26 24.44 3.93 3.15 -10.85 49.72 31.68 57.69 109.70 
2.48 7.66 -7.33 8.94 -4.86 69.44 104.97 71.53 8.13 24.38 4.68 4.51 -10.72 49.48 31.49 57.93 108.86 
2.42 7.64 -7.30 9.33 -4.71 69.56 106.07 69.85 9.31 24.44 5.43 5.90 -10.78 49.40 31.45 58.04 107.54 
2.42 7.63 -7.17 9.82 -4.59 69.51 106.69 68.57 10.05 26.51 1.16 7.81 -9.88 49.10 30.55 57.78 102.79 
2.49 7.60 -7.07 10.26 -4.57 69.38 107.21 68.70 10.68 26.49 1.28 6.85 -10.79 48.78 30.21 57.63 105.73 
2.58 7.52 -7.02 10.64 -4.55 69.32 107.51 69.69 11.15 26.58 1.38 5.52 -12.01 48.42 30.02 57.48 105.21 
2.68 7.41 -6.92 11.14 -4.59 69.21 106.39 70.01 10.30 26.50 1.36 4.94 -12.37 48.17 29.94 57.39 105.41 
2.85 6.97 -6.64 11.66 -4.32 69.00 104.19 70.06 8.46 26.36 1.38 4.56 -13.71 47.91 29.79 57.26 105.21 
2.93 6.91 -6.51 11.93 -4.44 68.95 102.06 70.44 6.58 26.16 1.59 3.88 -14.17 47.61 29.64 57.06 104.96 
3.03 6.89 -6.42 11.81 -4.62 69.02 100.21 71.37 4.92 25.94 1.90 2.83 -10.30 48.00 29.53 56.85 105.16 
3.03 6.85 -6.39 11.46 -4.89 69.23 98.76 72.46 3.73 25.67 2.30 1.76 -9.96 48.19 29.57 56.79 105.83 
3.01 6.87 -6.35 10.99 -5.22 69.41 97.21 73.35 2.50 25.44 2.72 1.25 -10.55 47.19 29.79 56.85 106.45 
