-1.87 6.11 -4.89 19.71 -5.48 68.41 63.42 72.60 -11.50 12.22 10.51 -10.08 -13.30 33.14 34.09 60.53 88.15 
-1.62 6.07 -4.60 19.85 -5.89 68.46 60.56 72.34 -13.58 11.67 10.64 -9.77 -13.31 33.24 34.28 60.66 88.52 
-1.41 5.96 -4.45 19.88 -6.12 68.67 58.50 71.93 -15.20 11.16 10.85 -9.10 -13.76 33.44 34.37 60.82 88.84 
-1.90 6.50 -3.98 19.93 -6.44 68.65 57.74 71.64 -15.84 10.68 11.07 -8.12 -14.25 32.43 34.54 61.03 89.14 
-2.08 6.66 -3.81 19.65 -6.64 68.56 58.60 71.48 -15.11 10.24 11.33 -6.75 -14.47 31.14 34.74 61.16 89.30 
-1.46 6.21 -3.71 18.40 -6.17 68.76 60.67 71.33 -13.36 10.08 11.51 -5.07 -13.60 31.12 34.83 61.21 89.52 
-1.44 6.28 -3.65 17.80 -6.11 68.74 63.56 70.93 -10.89 10.09 11.84 -3.15 -12.40 31.46 35.02 61.38 89.60 
-0.80 6.42 -4.39 16.70 -6.22 69.46 66.41 70.68 -8.38 10.16 12.03 -1.16 -11.11 35.68 34.12 61.47 89.54 
-0.46 6.52 -4.71 16.26 -6.14 69.69 69.16 70.16 -5.93 10.54 12.06 1.04 -9.42 36.07 33.14 61.56 89.63 
-0.16 6.61 -4.96 16.26 -6.03 69.85 68.53 69.82 -6.73 12.19 10.75 3.03 -7.84 36.55 33.24 60.86 89.69 
-0.00 6.58 -5.08 16.76 -5.90 69.96 67.06 69.48 -8.22 13.84 9.08 4.53 -6.68 37.15 33.55 60.35 89.77 
0.10 6.62 -4.95 17.54 -5.86 69.74 68.31 68.23 -6.94 14.51 8.27 5.72 -14.09 37.51 34.78 60.95 89.37 
0.23 6.63 -4.82 18.44 -5.96 69.39 69.92 66.39 -5.14 14.76 8.78 6.11 -13.99 37.52 34.50 61.86 88.92 
0.46 6.49 -4.83 19.33 -6.13 69.11 76.73 64.47 1.82 12.29 10.26 5.38 -13.62 37.09 34.16 62.10 88.79 
0.60 6.34 -4.72 20.45 -6.37 68.62 76.11 64.74 1.56 12.29 9.96 3.90 -13.43 36.56 33.88 61.94 88.87 
0.89 5.70 -3.97 21.57 -5.94 67.65 74.35 64.81 0.23 12.37 9.71 2.17 -13.34 36.02 33.82 62.05 89.32 
1.21 5.43 -3.60 22.55 -6.01 67.00 71.45 64.38 -2.14 12.26 9.25 0.42 -13.47 35.55 33.85 62.23 89.68 
1.49 5.17 -3.25 23.18 -6.24 66.52 68.12 63.67 -4.77 11.82 8.58 -1.44 -14.02 34.90 33.84 63.07 90.01 
1.68 4.95 -3.05 23.30 -6.82 66.42 64.99 63.38 -7.10 11.22 8.66 -3.03 -15.19 34.43 33.84 63.77 90.05 
1.87 4.62 -3.01 22.59 -7.74 66.77 61.98 64.46 -9.25 10.39 9.26 -4.08 -15.49 34.40 34.09 63.61 90.59 
2.00 4.48 -3.05 21.32 -8.66 67.26 59.86 65.53 -11.01 9.66 9.88 -3.67 -14.53 34.93 34.52 62.69 91.22 
2.17 4.51 -3.14 19.64 -9.45 67.71 60.03 65.52 -10.94 9.31 10.23 -2.03 -14.00 35.62 34.96 62.98 91.82 
2.31 4.61 -3.37 17.78 -9.93 68.16 62.45 64.63 -8.99 8.95 10.41 0.23 -14.84 36.27 35.33 63.33 91.83 
2.41 4.94 -3.64 15.91 -10.05 68.54 66.10 63.86 -5.88 9.16 11.59 0.58 -16.16 38.70 36.88 64.60 93.20 
2.32 5.29 -3.99 14.66 -9.87 68.86 69.21 63.41 -3.35 8.98 12.17 0.58 -15.69 41.36 38.27 65.65 94.06 
1.73 5.92 -4.07 14.37 -9.43 69.03 71.36 62.62 -1.75 7.81 11.95 2.01 -13.87 42.20 38.51 65.65 93.73 
1.73 6.11 -4.37 15.03 -8.92 69.16 72.29 60.90 -1.24 7.07 13.32 3.74 -12.38 41.73 38.32 65.80 94.72 
1.82 6.24 -4.55 16.07 -8.35 69.14 72.94 58.38 -1.08 9.63 11.16 9.79 -13.56 39.41 36.10 64.43 91.93 
1.92 6.26 -4.62 17.23 -7.74 69.13 73.49 55.84 -1.03 9.66 10.56 10.97 -13.46 39.94 36.00 64.70 91.56 
2.11 6.25 -4.56 18.15 -7.39 69.01 73.81 54.33 -1.00 9.77 9.91 11.27 -13.40 39.95 35.53 64.56 90.62 
2.27 6.25 -4.51 18.84 -7.45 68.69 74.00 54.16 -0.85 10.02 9.57 10.31 -13.38 39.49 35.05 64.28 90.21 
2.39 6.23 -4.45 19.33 -7.78 68.34 73.74 54.94 -0.84 10.19 9.16 8.40 -12.66 38.75 34.69 64.11 91.92 
2.46 6.19 -4.35 19.57 -8.20 68.01 73.02 55.71 -1.19 10.21 8.62 6.32 -12.55 38.00 34.60 64.36 93.37 
2.96 5.45 -3.76 19.14 -7.86 67.75 71.74 55.94 -2.21 9.97 8.20 4.83 -13.21 37.50 34.68 64.66 92.70 
3.01 5.33 -3.55 18.86 -8.38 67.91 69.90 56.12 -3.72 9.55 8.08 3.96 -14.18 37.28 34.81 64.77 92.24 
3.06 5.27 -3.39 18.23 -9.11 68.22 68.10 56.79 -5.14 9.10 8.38 3.64 -14.73 37.36 34.99 64.86 91.63 
2.96 5.29 -3.31 17.32 -9.87 68.43 67.23 57.65 -5.69 8.80 8.79 4.07 -14.87 37.75 35.44 65.02 91.81 
2.93 5.33 -3.29 16.19 -10.39 68.64 67.44 58.25 -5.41 8.61 9.25 5.29 -15.09 38.42 35.96 65.12 91.71 
2.81 5.37 -3.39 15.29 -10.55 68.73 68.43 58.06 -4.61 8.52 9.72 7.10 -15.24 39.18 36.38 65.29 90.89 
2.83 5.42 -3.54 14.60 -10.39 68.76 69.86 57.24 -3.44 8.34 10.07 9.05 -15.28 39.88 36.70 65.45 89.83 
2.91 5.54 -3.75 14.30 -10.09 68.81 71.05 56.30 -2.51 8.23 10.38 10.89 -15.24 40.36 36.79 65.49 89.44 
2.97 5.68 -3.90 14.51 -9.72 68.80 71.76 55.49 -2.08 8.38 10.67 12.78 -14.50 40.52 36.67 65.39 91.61 
2.97 5.81 -4.01 15.27 -9.41 68.78 72.01 54.65 -1.93 8.56 10.91 14.11 -13.40 40.86 36.58 65.34 91.57 
3.13 5.78 -3.93 16.16 -9.01 68.63 72.25 53.55 -1.65 8.66 10.86 14.95 -11.76 41.04 36.39 64.85 91.54 
3.33 5.74 -3.87 16.98 -8.82 68.45 72.49 52.30 -1.26 8.65 10.59 15.06 -10.25 41.14 36.01 64.73 91.40 
3.44 5.79 -3.92 17.69 -8.99 68.32 72.79 51.53 -0.73 8.61 10.09 14.33 -10.82 40.80 35.48 65.50 91.05 
3.47 5.70 -3.89 18.29 -9.32 68.05 72.77 51.76 -0.26 8.69 9.42 12.61 -13.17 40.03 34.90 66.27 90.89 
3.53 5.05 -3.42 18.53 -8.54 67.80 72.85 52.78 -0.21 8.76 8.94 10.19 -12.59 39.21 34.70 64.77 91.29 
