5.52 6.43 -2.39 6.55 -8.99 74.73 103.13 49.08 6.22 12.95 -6.88 -8.53 -2.22 61.88 31.12 62.52 97.69 
5.84 6.26 -2.44 6.58 -9.07 74.73 102.34 49.60 5.82 13.15 -7.36 -8.71 0.75 63.98 32.26 63.07 98.36 
6.03 6.11 -2.39 6.58 -8.95 74.62 102.03 49.60 5.40 13.14 -7.46 -8.54 4.14 65.28 32.56 63.50 99.11 
6.16 5.97 -2.39 6.48 -8.86 74.62 101.95 49.58 5.38 12.66 -6.94 -6.85 -1.29 65.35 32.54 62.64 96.94 
6.29 5.92 -2.44 6.18 -8.90 74.73 102.12 49.56 5.66 12.43 -6.78 -6.09 -3.25 65.63 32.62 62.25 97.13 
6.42 5.97 -2.44 5.75 -8.91 74.80 102.44 49.71 5.70 13.64 -10.09 -3.63 -1.80 63.72 30.86 61.14 89.29 
6.41 6.07 -2.44 5.45 -8.80 74.86 102.82 49.47 5.49 14.69 -11.95 -4.07 0.08 63.38 30.25 61.57 83.58 
6.07 6.25 -2.50 5.05 -8.64 74.94 103.48 45.63 3.70 15.30 -10.59 -2.07 5.90 62.19 29.24 62.13 73.69 
5.83 6.41 -2.54 4.42 -8.59 75.13 104.38 44.57 3.49 16.89 -11.17 -2.64 5.50 60.82 27.93 63.02 61.30 
5.60 6.60 -2.60 3.50 -8.68 75.30 105.56 44.40 4.71 18.79 -11.15 -5.41 2.72 59.11 26.40 64.25 67.06 
5.40 6.76 -2.75 2.34 -8.77 75.57 106.94 44.11 6.17 19.95 -9.46 -8.76 3.10 56.88 24.24 65.86 74.82 
5.33 6.93 -2.97 0.80 -8.76 75.94 108.35 43.88 6.78 19.24 -7.66 -11.01 4.47 57.50 26.09 53.64 63.19 
5.20 7.05 -3.14 -0.49 -8.70 76.42 109.23 45.02 7.14 18.19 -9.02 -11.51 5.28 58.48 26.48 54.07 49.69 
5.24 7.14 -3.35 -1.75 -8.49 76.94 104.75 47.31 1.94 19.98 -12.32 -8.95 2.83 59.46 23.75 54.56 49.75 
5.46 7.38 -3.58 -3.18 -8.25 77.50 104.38 46.60 1.42 19.09 -12.66 -5.67 -0.24 60.81 22.26 55.14 50.46 
5.66 7.66 -3.76 -4.77 -8.04 77.99 104.82 45.11 2.02 17.92 -13.79 -1.11 -0.85 62.68 26.18 56.05 52.96 
5.72 7.85 -3.99 -5.60 -7.98 78.23 104.98 41.87 2.91 16.54 -15.24 4.73 -4.15 64.38 26.82 56.59 55.23 
5.85 7.85 -4.31 -5.69 -7.72 78.19 105.29 36.96 4.46 15.43 -16.18 8.08 -7.80 65.33 26.85 57.02 55.82 
6.01 7.70 -4.54 -5.33 -7.23 77.68 105.92 31.37 5.85 14.88 -16.30 8.69 0.90 65.65 26.38 57.14 55.01 
6.24 7.60 -4.62 -4.55 -6.64 76.99 106.68 29.41 6.79 15.88 -15.48 6.85 -3.04 64.66 25.56 56.41 51.72 
6.54 7.68 -4.63 -3.39 -6.07 76.47 107.00 32.29 7.02 18.03 -14.56 3.45 0.30 62.41 24.30 54.62 45.09 
6.94 7.81 -4.55 -3.74 -6.19 76.38 107.51 36.66 8.21 19.90 -13.91 -0.45 -5.60 59.94 22.86 51.20 40.56 
7.12 7.90 -4.41 -3.96 -6.26 76.25 107.53 40.01 8.50 21.29 -12.99 -4.21 -10.65 57.58 21.17 49.26 38.25 
7.18 7.84 -4.26 -2.26 -5.69 75.89 105.48 42.77 5.59 21.79 -12.26 -7.06 -1.71 57.55 22.05 49.52 37.98 
7.15 7.67 -4.12 -0.80 -5.45 75.81 102.75 44.13 2.22 21.48 -12.87 -6.68 4.97 59.31 23.27 50.52 39.34 
7.01 7.57 -4.04 -1.80 -7.29 76.88 101.57 43.57 2.90 20.20 -14.08 -3.17 5.35 62.07 24.71 51.51 42.17 
6.90 7.53 -4.00 -3.08 -7.82 77.10 101.83 41.13 3.93 18.84 -15.39 1.35 1.76 64.31 25.04 52.37 44.80 
6.88 7.62 -4.04 -4.23 -8.09 77.15 102.86 37.95 5.77 17.45 -16.39 4.91 -0.88 66.26 23.44 52.92 46.74 
6.88 7.53 -4.10 -4.48 -8.05 77.04 103.80 34.64 7.31 16.91 -17.01 5.82 1.61 66.81 22.94 53.30 46.98 
6.91 7.45 -4.08 -3.83 -7.69 76.65 104.46 31.58 7.63 16.87 -17.16 5.48 1.76 67.09 25.42 53.57 46.88 
7.02 7.43 -4.03 -2.44 -7.17 76.32 104.66 30.66 7.01 17.74 -17.07 3.79 -1.01 66.38 26.44 53.08 45.25 
7.29 7.47 -3.94 -2.62 -7.19 76.27 105.24 32.39 7.49 19.65 -15.65 -0.02 -4.64 64.48 24.39 51.92 42.28 
7.48 7.52 -3.87 -2.81 -7.24 76.24 105.34 36.57 7.40 21.59 -13.52 -5.76 -11.10 61.83 23.23 50.78 39.45 
7.50 7.54 -3.76 -1.01 -6.71 76.03 103.11 41.15 4.12 22.15 -12.04 -10.78 -13.42 61.21 23.58 50.82 39.50 
7.33 7.50 -3.65 0.34 -6.35 76.10 100.37 43.16 0.46 21.37 -11.99 -11.68 -5.56 62.35 24.69 51.60 41.09 
7.19 7.43 -3.58 -1.98 -7.56 77.55 100.87 42.22 2.29 20.22 -12.74 -9.36 0.95 64.13 25.80 52.77 44.09 
